id_x,network,site_id,location,box,label_x,timestamp,host_timestamp,label_y,status_x,alert_type,extra_data,linked_alerthistory,id_y,subject,priority,status_y,type,due_by,created_at,cf_system,cf_site_location
48926226.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T07:29:32,2024-06-03T00:29:31,Refused Events Alert,terminated,8.0,,48923437.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48926226.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T07:29:32,2024-06-03T00:29:31,Refused Events Alert,terminated,8.0,,48923437.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48923437.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T01:07:26,2024-06-02T18:07:25,Refused Events Alert,raised,8.0,,48926226.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48923437.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T01:07:26,2024-06-02T18:07:25,Refused Events Alert,raised,8.0,,48926226.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48923437.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T01:07:26,2024-06-02T18:07:25,Refused Events Alert,raised,8.0,,48926226.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48923437.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T01:07:26,2024-06-02T18:07:25,Refused Events Alert,raised,8.0,,48926226.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48923437.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-03T01:07:26,2024-06-02T18:07:25,Refused Events Alert,raised,8.0,,48926226.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48920848.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T20:28:29,2024-06-02T13:28:28,Refused Events Alert,terminated,8.0,,48920086.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48920848.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T20:28:29,2024-06-02T13:28:28,Refused Events Alert,terminated,8.0,,48920086.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48920848.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T20:28:29,2024-06-02T13:28:28,Refused Events Alert,terminated,8.0,,48920086.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48920848.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T20:28:29,2024-06-02T13:28:28,Refused Events Alert,terminated,8.0,,48920086.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48920848.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T20:28:29,2024-06-02T13:28:28,Refused Events Alert,terminated,8.0,,48920086.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48920086.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T18:54:35,2024-06-02T11:54:35,Refused Events Alert,raised,8.0,,48920848.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48920086.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T18:54:35,2024-06-02T11:54:35,Refused Events Alert,raised,8.0,,48920848.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48920086.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T18:54:35,2024-06-02T11:54:35,Refused Events Alert,raised,8.0,,48920848.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48920086.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T18:54:35,2024-06-02T11:54:35,Refused Events Alert,raised,8.0,,48920848.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48920086.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T18:54:35,2024-06-02T11:54:35,Refused Events Alert,raised,8.0,,48920848.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48916538.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:41:02,2024-06-02T02:41:02,Input or License Errors Alert,terminated,3.0,Input Lost,48916372.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48916538.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:41:02,2024-06-02T02:41:02,Input or License Errors Alert,terminated,3.0,Input Lost,48916372.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48916538.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:41:02,2024-06-02T02:41:02,Input or License Errors Alert,terminated,3.0,Input Lost,48916372.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48916538.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:41:02,2024-06-02T02:41:02,Input or License Errors Alert,terminated,3.0,Input Lost,48916372.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48916538.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:41:02,2024-06-02T02:41:02,Input or License Errors Alert,terminated,3.0,Input Lost,48916372.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48916372.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:07:39,2024-06-02T02:07:38,Input or License Errors Alert,raised,3.0,Input Lost,48916538.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48916372.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:07:39,2024-06-02T02:07:38,Input or License Errors Alert,raised,3.0,Input Lost,48916538.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48916372.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:07:39,2024-06-02T02:07:38,Input or License Errors Alert,raised,3.0,Input Lost,48916538.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48916372.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:07:39,2024-06-02T02:07:38,Input or License Errors Alert,raised,3.0,Input Lost,48916538.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48916372.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T09:07:39,2024-06-02T02:07:38,Input or License Errors Alert,raised,3.0,Input Lost,48916538.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48913155.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T01:24:19,2024-06-01T18:24:18,Refused Events Alert,terminated,8.0,,48912586.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48913155.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T01:24:19,2024-06-01T18:24:18,Refused Events Alert,terminated,8.0,,48912586.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48913155.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T01:24:19,2024-06-01T18:24:18,Refused Events Alert,terminated,8.0,,48912586.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48913155.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T01:24:19,2024-06-01T18:24:18,Refused Events Alert,terminated,8.0,,48912586.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48913155.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T01:24:19,2024-06-01T18:24:18,Refused Events Alert,terminated,8.0,,48912586.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48912586.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T00:24:18,2024-06-01T17:24:17,Refused Events Alert,raised,8.0,,48913155.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48912586.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T00:24:18,2024-06-01T17:24:17,Refused Events Alert,raised,8.0,,48913155.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48912586.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T00:24:18,2024-06-01T17:24:17,Refused Events Alert,raised,8.0,,48913155.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48912586.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T00:24:18,2024-06-01T17:24:17,Refused Events Alert,raised,8.0,,48913155.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48912586.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-02T00:24:18,2024-06-01T17:24:17,Refused Events Alert,raised,8.0,,48913155.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48912469.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T00:09:32,2024-06-01T17:09:31,Refused Events Alert,terminated,8.0,,48911885.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48912469.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T00:09:32,2024-06-01T17:09:31,Refused Events Alert,terminated,8.0,,48911885.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48912469.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T00:09:32,2024-06-01T17:09:31,Refused Events Alert,terminated,8.0,,48911885.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48912469.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T00:09:32,2024-06-01T17:09:31,Refused Events Alert,terminated,8.0,,48911885.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48912469.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-02T00:09:32,2024-06-01T17:09:31,Refused Events Alert,terminated,8.0,,48911885.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48911885.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T23:15:03,2024-06-01T16:15:02,Refused Events Alert,raised,8.0,,48912469.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48911885.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T23:15:03,2024-06-01T16:15:02,Refused Events Alert,raised,8.0,,48912469.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48911885.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T23:15:03,2024-06-01T16:15:02,Refused Events Alert,raised,8.0,,48912469.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48911885.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T23:15:03,2024-06-01T16:15:02,Refused Events Alert,raised,8.0,,48912469.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48911885.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T23:15:03,2024-06-01T16:15:02,Refused Events Alert,raised,8.0,,48912469.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48910145.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T19:41:26,2024-06-01T12:41:25,Refused Events Alert,terminated,8.0,,48909574.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48910145.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T19:41:26,2024-06-01T12:41:25,Refused Events Alert,terminated,8.0,,48909574.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48910145.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T19:41:26,2024-06-01T12:41:25,Refused Events Alert,terminated,8.0,,48909574.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48910145.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T19:41:26,2024-06-01T12:41:25,Refused Events Alert,terminated,8.0,,48909574.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48910145.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T19:41:26,2024-06-01T12:41:25,Refused Events Alert,terminated,8.0,,48909574.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48909574.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T18:31:15,2024-06-01T11:31:15,Refused Events Alert,raised,8.0,,48910145.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48909574.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T18:31:15,2024-06-01T11:31:15,Refused Events Alert,raised,8.0,,48910145.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48909574.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T18:31:15,2024-06-01T11:31:15,Refused Events Alert,raised,8.0,,48910145.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48909574.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T18:31:15,2024-06-01T11:31:15,Refused Events Alert,raised,8.0,,48910145.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48909574.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T18:31:15,2024-06-01T11:31:15,Refused Events Alert,raised,8.0,,48910145.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48905614.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T08:05:17,2024-06-01T01:05:17,Refused Events Alert,terminated,8.0,,48905253.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48905614.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T08:05:17,2024-06-01T01:05:17,Refused Events Alert,terminated,8.0,,48905253.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48905614.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T08:05:17,2024-06-01T01:05:17,Refused Events Alert,terminated,8.0,,48905253.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48905614.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T08:05:17,2024-06-01T01:05:17,Refused Events Alert,terminated,8.0,,48905253.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48905614.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T08:05:17,2024-06-01T01:05:17,Refused Events Alert,terminated,8.0,,48905253.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48905594.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T08:01:23,2024-06-01T01:01:22,Refused Events Alert,terminated,8.0,,48905254.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48905594.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T08:01:23,2024-06-01T01:01:22,Refused Events Alert,terminated,8.0,,48905254.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48905594.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T08:01:23,2024-06-01T01:01:22,Refused Events Alert,terminated,8.0,,48905254.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48905594.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T08:01:23,2024-06-01T01:01:22,Refused Events Alert,terminated,8.0,,48905254.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48905594.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T08:01:23,2024-06-01T01:01:22,Refused Events Alert,terminated,8.0,,48905254.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48905254.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T07:00:42,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905594.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48905254.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T07:00:42,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905594.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48905254.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T07:00:42,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905594.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48905254.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T07:00:42,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905594.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48905254.0,2896.0,9300,94149.0,103473.0,AA028,2024-06-01T07:00:42,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905594.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48905253.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T07:00:41,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905614.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48905253.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T07:00:41,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905614.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48905253.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T07:00:41,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905614.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48905253.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T07:00:41,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905614.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48905253.0,2896.0,9300,94150.0,103474.0,AA028,2024-06-01T07:00:41,2024-06-01T00:00:41,Refused Events Alert,raised,8.0,,48905614.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48892681.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T02:17:30,2024-05-30T19:17:30,Refused Events Alert,terminated,8.0,,48892148.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48892681.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T02:17:30,2024-05-30T19:17:30,Refused Events Alert,terminated,8.0,,48892148.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48892681.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T02:17:30,2024-05-30T19:17:30,Refused Events Alert,terminated,8.0,,48892148.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48892681.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T02:17:30,2024-05-30T19:17:30,Refused Events Alert,terminated,8.0,,48892148.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48892681.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T02:17:30,2024-05-30T19:17:30,Refused Events Alert,terminated,8.0,,48892148.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48892148.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T01:15:48,2024-05-30T18:15:47,Refused Events Alert,raised,8.0,,48892681.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48892148.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T01:15:48,2024-05-30T18:15:47,Refused Events Alert,raised,8.0,,48892681.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48892148.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T01:15:48,2024-05-30T18:15:47,Refused Events Alert,raised,8.0,,48892681.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48892148.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T01:15:48,2024-05-30T18:15:47,Refused Events Alert,raised,8.0,,48892681.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48892148.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T01:15:48,2024-05-30T18:15:47,Refused Events Alert,raised,8.0,,48892681.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48891532.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T00:09:10,2024-05-30T17:09:09,Refused Events Alert,terminated,8.0,,48890321.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48891532.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T00:09:10,2024-05-30T17:09:09,Refused Events Alert,terminated,8.0,,48890321.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
48891532.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T00:09:10,2024-05-30T17:09:09,Refused Events Alert,terminated,8.0,,48890321.0,1350.0,Dining room screen,2.0,5.0,Incident,2023-07-31T15:39:23Z,2023-07-28T15:39:23Z,Server and Media Players,AA028
48891532.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T00:09:10,2024-05-30T17:09:09,Refused Events Alert,terminated,8.0,,48890321.0,1283.0,TV screen,1.0,5.0,Incident,2023-07-31T14:51:07Z,2023-07-20T14:51:07Z,Server and Media Players,AA028
48891532.0,2896.0,9300,94149.0,103473.0,AA028,2024-05-31T00:09:10,2024-05-30T17:09:09,Refused Events Alert,terminated,8.0,,48890321.0,1275.0,TV Ad Spot,1.0,5.0,Incident,2023-07-28T19:16:06Z,2023-07-19T19:16:06Z,Server and Media Players,AA028
48891355.0,2896.0,9300,94150.0,103474.0,AA028,2024-05-30T23:53:25,2024-05-30T16:53:25,Refused Events Alert,terminated,8.0,,48890722.0,2636.0,RE: Neenah tv,1.0,5.0,Incident,2024-01-26T13:19:46Z,2024-01-17T13:19:13Z,Server and Media Players,AA028
48891355.0,2896.0,9300,94150.0,103474.0,AA028,2024-05-30T23:53:25,2024-05-30T16:53:25,Refused Events Alert,terminated,8.0,,48890722.0,1612.0,AA028-CLV-298 | Upload Period Error,1.0,5.0,Incident,2023-09-12T20:55:14Z,2023-09-01T20:55:14Z,Server and Media Players,AA028
